"","X","Y","Z"
"38",0.8105653,2.5186676,3.4035139
"21741",1.284572,1.9447854,2.533627917
"547",1.0776732,2.4611682,3.3433691
"42928",0.92875816,2.907865,1.433234
"49302",1.2274333,2.976989,2.50994271
"26856",0.6118124,2.0454662,2.437862
"28695",0.4608969,2.744065,1.291496
"40933",1.00062205,2.963082,2.881453
"11907",1.3932135,0.8046524,0.740985
"14120",0.6822867,1.1447289,0.432185
"41841",1.1492326,2.803261,2.47826739
"12431",1.3492984,1.4999067,0.734788
"1578",1.8068682,2.4253548,4.820845
"31940",0.5443082,1.309098,2.61225482
"45623",1.4263148,1.70314465,2.8358016
"32489",0.7141014,1.0340536,2.48614818
"5364",1.02757516,2.843934,3.2074344
"35025",1.2993823,3.02542,1.9525037
"28918",0.7051355,0.359642,2.4017022
"30617",0.481992,0.087898,2.3129666
"27041",0.6605374,2.777089,2.2791763
"32697",0.5048172,1.4699618,2.49473211
"6854",0.8491263,2.867817,3.3506179
"20172",0.4795311,2.4879551,0.929352
"8226",0.7807639,3.165868,3.164194
"21620",1.4094195,2.97768,1.8247869
"23515",1.5750265,2.0403773,2.057946
"6108",0.93815626,2.963001,3.52783
"5574",0.7422179,2.2102122,3.822979
"46334",1.3679414,1.1443587,2.8363564
"19345",0.7708167,2.4488874,0.851990000000001
"9570",0.9258177,2.3948399,0.491804
"49531",1.1713849,0.0987479999999996,3.0772908
"46950",1.3189165,1.2233244,2.8197874
"26526",0.6390191,2.1532208,2.51039262
"34715",0.94651224,2.916739,2.9803497
"3032",1.3425583,2.838412,3.683607
"30339",0.7673441,0.286925,2.2657539
"16454",0.5778497,0.355328,0.158113999999999
"40739",0.968136595,3.006554,2.1525344
"40925",0.91911566,2.852356,2.47082866
"43829",1.01666834,2.893631,1.8150903
"13022",1.3363901,0.93194,0.69708
"29939",0.7066985,0.52625,2.45368831
"11315",1.3954865,0.7952398,0.799846000000001
"30788",0.7019697,2.861075,2.53049479
"10717",1.3804562,0.157302,0.902013999999999
"49149",1.3213514,3.055317,2.543877893
"8198",0.7870787,3.201011,3.1721073
"9691",0.97790231,1.3038201,0.149334
"6403",0.7903065,2.850131,3.624357
"37673",0.7538347,2.970922,1.343371
"15894",0.6972816,1.002174,0.531527000000001
"16291",0.56878,0.107258,0.311178
"34647",0.98204329,3.012503,2.9477265
"43049",0.87939966,3.012837,1.435203
"35983",1.1387486,3.039831,1.803805
"14685",0.5332125,0.8785793,0.445553
"8269",0.712739,2.988682,3.2213221
"13904",0.6316953,1.64513697,0.556290000000001
"21377",0.97030762,2.0151434,2.8969163
"9033",0.4696485,2.802739,5.063102
"33874",0.5902166,0.696979,2.3995028
"9874",0.97716916,1.9979515,0.233632999999999
"1691",0.4154056,2.748851,5.079405
"37625",0.8335339,2.976425,1.357154
"21022",1.4347426,2.2882676,2.337699
"33882",0.5939935,1.3140071,2.4000647
"26623",0.615883,2.3724904,2.48767297
"19562",1.05927057,2.0021599,0.482070999999999
"14638",0.5504162,1.073336,0.427011
"14824",0.5499606,0.9548876,0.372211
"33450",0.5997303,1.0913934,2.49896053
"16885",0.95019281,2.6512897,1.080121
"16334",0.5910218,0.100466,0.278295
"33803",0.4650583,1.4250912,2.56185344
"39705",1.05164438,2.766144,2.8158277
"46884",1.2342182,0.523285,2.9327969
"20836",1.1780173,2.950373,1.311653
"17781",1.2515391,2.4741812,0.802724999999999
"30729",0.5358327,2.6576346,2.7725709
"33700",0.3644224,2.6927293,2.3458939
"38893",1.02094741,3.237886,2.2871931
"41410",0.98841729,3.003365,2.1697794
"32865",0.6099943,2.0832067,2.60615174
"18014",1.2266032,2.3512309,0.714086999999999
"8511",1.05675424,3.058978,3.5342725
"701",0.98006102,1.63972484,0.130124
"35182",1.3410697,2.968016,1.9673591
"47587",1.4322329,1.2397017,2.6408684
"21295",1.6389028,2.6772774,1.60342
"6573",0.8222722,2.902596,3.534989
"21728",0.970171716,1.80412936,2.7239134
"851",1.2445373,2.752467,3.2222457
"25752",0.90994629,2.0256157,2.8294079
"34297",1.1348044,2.823236,2.9479449
"25148",1.14517,1.9507203,2.6973682
"36736",0.7820229,2.7085633,2.61914729
"29239",0.6144787,0.490925,2.45148477
"9460",0.93633192,2.167086,0.308835999999999
"47008",1.2092432,0.691146,2.9467506
"248",1.2258463,2.6019443,3.3433264
"48396",1.2690653,2.936833,2.44609963
"48550",1.5892066,2.4695065,2.3726705
"23657",1.5365789,2.5367801,2.0848002
"19934",0.8267771,2.1015529,0.638539
"37246",0.92832134,2.975152,1.9498507
"38777",1.0851621,2.818592,2.7912842
"17720",1.1813854,2.763217,0.912155
"21116",1.6916092,2.5465645,1.468737
"33479",0.4953642,1.75625812,2.633048
"3970",0.99522131,2.4068142,3.798336
"32501",0.6530407,2.6062698,2.675045
"12030",1.2429276,0.178115,0.882346999999999
"13719",0.6664116,2.1575121,0.635840999999999
"12184",1.3396191,1.264878,0.777901
"34200",1.0948093,2.843813,3.0911706
"36061",1.0777585,2.990477,1.7414644
"23247",1.5016632,2.0443344,2.192116
"30613",0.4642934,0.0376240000000001,2.339635
"49064",1.4271189,2.7185404,2.46529555
"14663",0.5811757,0.8317028,0.399818
"9735",0.98605514,1.433429,0.155039
"12629",1.2845827,0.31573,0.796459
"8539",1.03992404,2.76601,3.3548727
"42788",0.93352387,2.860726,1.464703
"5213",1.03345642,2.6957363,3.2760412
"6606",0.8561789,2.919277,3.4887999
"27260",0.5801259,2.771113,2.2068324
"7227",1.1619756,2.82479,3.2834476
"20628",0.3492333,2.3453609,0.869049
"39167",1.00428415,2.846265,2.6904497
"2944",1.2670318,2.3852865,3.793484
"24792",1.4131786,2.934358,1.432945
"14823",0.7050924,0.410361,0.20021
"23742",1.5297562,2.666137,2.0703608
"13352",1.2579668,2.1134386,0.625095
"12126",1.3667711,0.412589,0.751107000000001
"2309",0.89079661,2.861721,3.3649446
"4307",1.2149538,3.046486,3.4602971
"617",0.8165105,2.573749,3.3548134
"24569",0.93863497,1.66481364,2.47342337
"7993",0.88416106,2.883874,3.2308832
"7902",0.91092266,3.337327,3.2463327
"13151",1.2576091,1.0122283,0.748100000000001
"16802",0.93958807,2.6755158,1.117393
"16404",0.5340046,0.327025,0.203576999999999
"2601",0.5413446,2.748837,5.006618
"49367",1.2055356,3.031596,2.4132064
"41873",1.05139533,2.950228,2.2121861
"35951",1.2771038,3.048227,1.6613532
"12965",1.2017518,0.0788390000000003,0.853417
"21662",1.04088797,1.66377494,2.47486157
"27837",0.457986,2.4480821,2.0826807
"1831",1.3132487,2.1093543,4.00633
"26551",0.5831155,1.8537793,2.2842676
"27121",0.6584145,2.846164,2.2131346
"39020",1.1129385,2.778251,2.6969699
"492",1.0776175,2.4941229,3.3931426
"29796",0.86859311,0.165916,2.2850452
"40475",0.88994013,2.6826736,2.6629583
"40029",0.97790033,2.946369,2.6473178
"2393",1.6081139,2.0158307,4.133417
"2658",0.4603827,2.790227,5.001858
"1332",1.8996294,2.3349201,4.810395
"2600",1.3958816,2.0660215,4.073358
"29150",0.7774112,0.308323,2.3787622
"32050",0.6543397,2.5864436,2.72159
"7654",1.04493603,2.879086,3.2308352
"42067",0.97849857,3.091565,1.8181296
"3530",1.2358713,2.734057,3.633287
"413",1.0633055,2.3258598,3.4490706
"47797",1.3620841,2.4515743,2.7032699
"13559",0.6834546,2.1008436,0.792759999999999
"36934",0.6096671,2.5404371,2.49373571
"48426",1.1306973,0.306626,2.8935798
"16368",0.5390571,0.505366,0.230350999999999
"31225",0.564298,2.4066957,2.6513934
"33165",0.5813912,2.2625287,2.59568985
"13826",0.655235,1.5220996,0.571035999999999
"45896",1.2005464,0.402317,3.055435
"11310",1.2431531,0.0897199999999998,0.956693999999999
"27417",0.4787415,2.0199873,2.186208
"18965",0.93154965,2.0445189,0.736236999999999
"465",1.074823,2.3350429,3.4259055
"34879",1.0670023,2.917586,2.1581235
"31228",0.6485229,1.2156366,2.55866961
"31361",0.541878,2.7028075,2.7899975
"41577",0.87822981,2.787646,2.63619417
"12133",1.4309317,0.783445,0.681613
"14125",0.5407661,1.0571731,0.578441
"45862",1.2953612,0.482099,2.9351397
"5631",1.04831151,3.00739,3.4838221
"18773",0.99215635,2.6173996,0.736705000000001
"20092",0.90906872,1.955615,0.485796000000001
"18873",1.175215,2.11143,0.506824999999999
"37175",0.766222,2.97757,2.0633329
"10940",1.4317047,0.369902,0.791591
"18816",1.03899016,2.1212125,0.66245
"20429",0.8298114,2.0651481,0.460933000000001
"47870",1.4106607,1.1279152,2.63380822
"20693",0.3756142,2.1701079,0.799636
"34030",0.3416432,2.696045,2.371246
"23080",1.5628441,2.829494,1.7406476
"25034",1.1813094,2.94105,1.288729
"22364",1.134496,1.8901411,2.6841463
"12868",1.3566694,0.9779246,0.683184000000001
"4758",0.794529,2.2798127,3.894643
"38796",1.03830795,2.837249,2.740105
"11010",1.3286104,0.098598,0.913447999999999
"33379",0.6911932,0.7914711,2.44814162
"43527",0.92221685,2.979707,1.6404524
"35839",1.04246365,2.949074,2.0919462
"5553",0.207729,1.8903407,4.410632
"21615",0.9731517,1.63833245,2.3524211
"12208",1.0076931,2.683517,2.85648
"8954",1.8069142,2.1978984,4.786191
"14018",0.7390087,0.9212852,0.404503
"34617",1.03967751,3.013996,3.0340363
"13691",0.7131947,2.1646392,0.613802
"41502",0.99772836,3.165624,2.100916
"18120",1.05707678,2.5635657,0.861616
"10880",1.3941626,1.1134967,0.852513999999999
"15976",0.7160556,1.0981487,2.4320713
"48383",1.4959589,2.435463,2.50458429
"39455",0.8849497,2.781355,2.8693607
"2783",0.0109340000000002,2.243568,4.715291
"10481",1.3321,0.0471149999999998,1.05661
"21368",1.3752377,2.3200016,2.49127663
"22023",1.4577477,2.0180984,2.3288019
"22729",1.3859495,1.9432864,2.3552475
"12526",1.4627606,1.9603364,0.596664000000001
"44979",1.2205148,0.21903,3.0045353
"31907",0.7656639,3.020469,2.6996123
"141",1.239115,2.577601,3.4151638
"603",0.88610418,2.4650177,3.454534
"20389",0.3614557,2.0796182,0.996662000000001
"16715",1.01530383,2.6637103,1.08757
"20564",0.3985039,2.1229125,0.854488
"37718",0.86057811,2.867197,1.162992
"12060",1.2636447,0.299215,0.844851999999999
"42850",1.02484875,2.843708,1.335078
"31837",0.8261136,2.984526,2.7552023
"43080",1.03700252,2.846492,1.245901
"37091",0.9288396,2.911293,2.1918272
"1064",0.7614684,2.5546301,3.234514
"42999",1.00574274,2.976767,1.324044
"11766",0.8258041,2.879387,3.0668428
"25336",0.3745862,2.5880012,1.813041
"36752",0.8251153,2.6836167,2.62588195
"18517",1.1552804,2.1391688,0.612016000000001
"32071",0.7388458,2.727882,2.7329498
"8258",0.7412164,3.20766,3.1976881
"30251",0.5909127,0.204387,2.2627618
"45762",1.3860191,1.2509279,2.8653453
"25829",0.5585705,2.98388,1.7523478
"25437",0.7837927,1.79532739,2.4166197
"25487",0.4326469,2.827058,1.8107721
"35481",1.1298306,2.7099936,2.55551459
"14495",0.5182762,1.0337987,0.507047
"25489",0.4541547,2.803399,1.8938312
"36053",1.0657564,2.988653,1.7890559
"44895",1.3872802,0.548315,2.9678161
"37086",0.7476518,2.998049,2.0749393
"18978",0.99461694,2.5648861,0.691572000000001
"15483",0.5723738,0.288665,0.111606999999999
"7265",0.99775148,3.388499,3.409689
"48877",1.6478437,2.5789706,2.2670147
"38983",0.967069194,2.975381,2.3820884
"18740",1.0810156,2.0717526,0.637281999999999
"33709",0.5768915,1.2530353,2.47492135
"3172",1.3632961,2.998046,3.586899
"27806",0.5275939,2.842704,2.0249735
"1457",1.7634601,2.5533357,4.9071
"35747",1.1086442,2.82929,2.348617
"13036",1.2900667,0.8124225,0.726526
"9900",1.01552679,2.0426373,0.180931000000001
"21730",1.1884917,2.072062,2.6558232
"7564",1.02004808,3.181777,3.272378
"16392",0.6805164,0.267107,0.0637380000000007
"38077",1.01133348,3.036952,1.762512
"1166",1.142741,2.5173875,3.3360556
"23674",1.4272942,2.746687,2.1929482
"12825",1.2580127,0.9447895,0.790006
"19504",0.88826781,2.558874,0.694866000000001
"37561",0.9013905,2.944386,1.414743
"13894",0.7296142,1.1013769,0.448765
"39446",0.90939001,2.801431,2.8440492
"14129",0.5475509,1.9151247,0.560722
"37209",0.88120182,2.864542,2.3377257
"45132",1.363146,0.141762,2.9554384
"186",1.1656322,2.4411643,3.4625493
"21975",1.6431281,2.6995867,1.6252556
"4378",1.3331115,2.917191,3.3415783
"14587",0.5316069,1.102604,0.460528
"25075",1.1921974,2.869212,1.135463
"10152",0.965594251,2.389452,0.439161
"28374",0.4543917,2.847932,1.5939686
"47003",1.3010106,1.0225544,2.8518377
"8339",1.1068869,2.899678,3.1371096
"6225",0.2250912,1.9437977,4.297787
"23787",0.92345032,1.9033738,2.7042878
"29898",0.4901892,0.088889,2.3036045
"35293",1.1882616,2.948187,2.2288463
"3919",1.3597199,2.83611,3.4273092
"17286",1.5963817,2.4765319,0.827059999999999
"37435",0.7383952,3.022138,1.7837709
"38253",0.88827674,2.994458,2.0858195
"42762",0.90537865,2.985998,1.446867
"47248",1.3140538,1.0993401,2.8190804
"9673",0.969217102,1.77868277,0.147796
"35727",1.2630722,2.95604,2.1738807
"29925",0.8357559,0.200224,2.2979207
"2724",1.3071923,2.0195412,3.97813
"25066",1.2753051,2.783538,1.106551
"11094",1.4250225,0.331007,0.802168
"13618",0.6293705,2.1307189,0.692843
"41246",0.91239361,2.921973,2.2418717
"42740",0.98082785,3.066329,1.427593
"42651",0.94784169,3.024138,1.497731
"40669",1.00252111,3.027562,2.45956095
"4869",1.05755522,2.5976784,3.581422
"22340",1.4327567,2.833931,2.01755
"3479",1.2920558,3.034615,3.568362
"16498",0.6565959,0.188207,0.22631
"16937",0.9897798,2.775772,1.012774
"30012",0.8370568,0.155293,2.2734443
"29604",0.5694356,0.0395300000000001,2.544428208
"41252",0.92374357,2.889487,2.2224264
"18620",0.823358,2.738142,0.968567999999999
"7779",0.9740627,3.178851,3.247288
"14914",0.6806213,0.251597,0.197686000000001
"28870",0.8241851,0.48398,2.4173706
"48693",1.3794986,2.2621144,2.59138411
"34084",0.966644177,2.963012,3.1014018
"20702",0.2979634,2.2247031,0.890127
"15902",0.641691,1.285995,0.59328
"18078",1.1796564,2.2233816,0.724527
"18569",1.02438921,2.6019616,0.746397999999999
"10950",1.3296401,0.23333,0.894687000000001
"8939",1.7389555,2.4109093,4.950926
"47199",1.3250836,1.1518557,2.8123702
"8301",0.8320647,2.879148,3.0099167
"14187",0.707404,0.9988622,0.368332000000001
"44664",1.309983,0.0889699999999998,3.1714085
"45560",1.2480061,0.119513,3.0437774
"27035",0.7126389,2.907987,2.2340476
"32597",0.7186294,2.7207756,2.59786858
"25226",0.7123168,1.8672465,2.51586599
"14099",0.5550455,1.0151908,0.551767999999999
"13294",1.2898687,1.0309515,0.642721
"3915",1.273876,3.052079,3.5031846
"8804",1.1497351,2.2544725,3.84544
"40657",1.01991467,2.984943,2.44387124
"42447",1.0007823,3.025507,1.478208
"17074",0.963699995,2.805514,0.931336
"8981",1.8673413,2.0755007,4.673535
"9450",0.9925053,1.9177289,0.137328999999999
"22532",1.00841218,1.9838566,2.7867959
"355",1.2260503,2.6021972,3.3028714
"1045",0.7877301,2.741482,3.2223359
"33475",0.5785266,2.5494243,2.550440287
"7516",1.0936575,3.230382,3.2093825
"28829",0.5274921,2.5829858,1.089758
"1509",1.9054222,2.2786386,4.734463
"37145",0.8111718,2.99711,2.1624544
"1174",1.2198599,2.838186,3.284762
"42260",1.00654993,3.032798,1.662953
"33880",0.5728785,1.3085677,2.4200296
"43813",0.90365738,3.044034,1.8537347
"5589",1.05629994,2.5946595,3.4841555
"36907",0.6816224,2.6505283,2.44725208
"8233",0.7060781,3.24209,3.2386872
"23406",1.4877285,1.9554243,2.1698138
"34903",1.0697299,2.956765,2.1596866
"28728",0.4284458,2.6779958,1.304017
"24741",1.589799,2.6972552,1.328201
"35258",1.3366563,2.5910567,2.4369572
"31330",0.6513558,2.2021885,2.6790915
"25918",0.3371678,2.5233355,1.7132161
"12538",1.2087738,0.0470519999999999,0.888185
"41808",0.98700003,3.093045,1.9673047
"36440",0.7632016,2.732755,2.51663796
"30541",0.6220217,0.422503,2.2679795
"2719",1.2958291,2.0714994,3.992039
"35245",1.1542738,2.6765168,2.62295761
"42558",1.00226972,2.830288,1.479068
"26479",0.4887213,2.1502999,2.1655699
"48242",1.4768671,2.537611,2.51753327
"23412",1.4650444,2.6412585,2.1910822
"29905",0.5389759,0.148599,2.2904761
"3783",0.964558272,2.3320179,3.875983
"8152",0.8263042,3.190925,3.1555849
"39726",1.01453259,2.869833,2.668804
"16533",0.98314874,2.723352,1.244666
"16403",0.5341479,0.0897629999999996,0.227231
"20925",1.0609568,1.8941074,2.7081508
"43689",1.04389798,2.956881,1.7949281
"37456",0.8309698,3.044402,1.6330412
"30468",0.6732195,0.403033,2.2874835
"17282",1.6374155,2.3486234,0.792142999999999
"25105",0.98908899,1.726321839,2.60755324
"26262",0.6114493,2.4750667,2.4347296
"29341",0.823964,0.319382,2.3473362
"29024",0.7633913,0.345867999999999,2.3454677
"4939",1.144569,3.025483,3.4823348
"9119",0.96751959,1.67673182,0.124515000000001
"15836",0.6578279,0.9428912,0.61652
"35157",1.1503675,3.018306,1.518779
"44111",0.93200358,3.023088,2.0852334
"27986",0.6560795,3.003962,1.9629221
"16248",0.6111469,0.529459,0.308973
"38318",1.01563546,2.933793,2.8974902
"14501",0.5240102,1.295156,0.502867
"31417",0.6326224,2.5939841,2.7097835
"16138",0.7087613,0.156997,0.292698
"38972",1.04309925,2.853516,2.785227
"38061",1.05795557,3.044158,2.0194868
"48331",1.6759804,2.6126078,2.2864114
"2244",1.7334738,1.9560586,4.261065
"32169",0.7761537,2.778535,2.6566732
"32209",0.6833771,2.739372,2.61955725
"4425",1.04985867,2.5269849,3.656818
"21630",1.2596469,2.4845364,2.5905494
"44407",0.93589929,2.80485,2.9596053
"38052",1.02085926,3.121375,2.1416174
"33745",0.5962307,1.073063,2.47001958
"25961",0.3981592,2.737224,1.8115896
"17261",1.6308813,2.2022739,0.814205000000001
"26047",0.3846362,2.754291,1.596646
"23415",1.4426029,2.7069644,2.2218984
"32045",0.6345158,2.4766791,2.726188
"34025",0.3835337,2.5869498,2.3688721
"7535",1.03931647,3.124365,3.2538901
"30690",0.6470477,2.2043871,2.6579643
"46209",1.2853074,0.420755,2.930864
"42172",1.04240059,3.041887,1.6847325
"25872",0.8717082,2.3440816,2.7446447
"37694",0.86034416,2.883144,1.199198
"32674",0.7210782,2.960288,1.332626
"41646",0.93242558,2.896211,2.1136622
"36445",0.89114623,2.7027243,2.55364715
"6556",0.98585875,2.6430209,3.3557581
"20617",0.86443993,2.0708333,0.320442
"22346",1.4316371,2.812559,1.252033
"11474",1.4995828,2.0272558,0.674859999999999
"31031",0.7651268,1.0016948,2.50434808
"16084",0.5986164,0.7573041,0.445599999999999
"24957",1.2105673,2.930765,1.304127
"46592",1.2556391,0.7339292,2.9193324
"32143",0.5809792,2.0678744,2.8002554
"15400",0.6533582,0.348285,0.0414250000000003
"34155",1.1825787,2.919336,3.0766321
"47981",1.0946697,0.304179,2.9647518
"21846",1.2549364,1.8558936,2.56951079
"6211",0.89168792,2.978783,3.561255
"19910",0.9966174,1.8336605,0.442634999999999
"40710",1.00871436,3.197125,2.2963989
"3647",0.6472463,3.214483,3.3209408
"36951",0.8061582,3.056084,1.5934656
"12144",1.2652865,0.276031,0.849762999999999
"45079",1.2843657,0.376654,3.0535614
"10705",1.4169358,1.1003515,0.870861
"43432",0.88446743,3.026012,1.6167073
"8557",0.94887373,2.914781,3.1837424
"42440",0.963052451,2.864558,1.6229807
"1006",0.7858896,2.6491667,3.2718159
"15933",0.7070677,0.9959454,0.500677
"45283",1.4800989,1.81279958,2.8339961
"35102",1.1665697,2.6824541,2.6616588
"34006",0.4078718,2.780947,2.4096438
"35286",1.1755351,2.6754576,2.60044863
"45935",1.4554564,2.5636579,2.7713217
"1347",1.8462462,2.2026497,4.60852
"35906",1.1127143,3.030546,1.933928
"39271",0.8405422,2.798806,2.52764771
"42524",1.05572034,3.019165,1.454481
"15383",0.528108,0.189116,0.184991
"20651",0.2867334,2.2087456,0.934353999999999
"17760",1.2838412,2.3001225,0.782192999999999
"4541",1.1208803,2.6126303,3.561679
"34149",1.1975158,2.916122,3.0805451
"18282",1.0992947,2.0922918,0.761120999999999
"43389",0.96321404,2.864902,1.138317
"6559",0.7692105,2.82588,3.590338
"19747",1.1706828,2.0838194,0.310746999999999
"46229",1.4093169,1.4139984,2.7879286
"22909",1.0295284,1.716849617,2.52579574
"24389",1.5324173,2.78456,1.9262715
"47088",1.4278077,1.8296245,2.6895072
"16441",0.6695807,0.243577999999999,0.181896999999999
"6459",0.89645602,2.857777,3.4892296
"16033",0.5020062,1.8520377,0.618321
"18133",1.1874152,2.2120963,0.684035999999999
"21409",1.6272761,2.731304,1.6284712
"40354",0.9942031,3.257188,2.56330331
"19223",0.7325121,2.5719571,0.909548000000001
"33588",0.5282494,2.1470044,2.58120974
"1601",1.8189298,2.3430019,4.759179
"45806",1.294362,0.202548,2.9651768
"46821",1.2115693,0.7684506,2.9605226
"40169",1.00660368,3.171728,2.58226597
"13197",1.3168351,0.954651999999999,0.682217
"42827",0.94183918,2.897388,1.451292
"41277",1.00664606,3.076464,2.2206663
"30677",0.720984,0.496593,2.4182091
"33275",0.4412252,2.671748,2.4318284
"31334",0.8348104,2.945255,2.7959712
"28468",0.6948425,2.887302,1.26152
"42250",0.94226262,3.040722,1.7179308
"2777",1.3204464,2.2076961,3.879336
"7905",0.9814828,2.889877,3.1754401
"37908",1.03155625,3.066676,2.1936767
"26867",0.6278365,2.0869723,2.409485
"17549",1.2655724,2.758272,0.944023999999999
"6126",1.1326544,2.685948,3.3000361
"5925",0.9788962,2.99978,3.5072227
"5943",1.3254268,2.885665,3.2443531
"12263",1.4274741,1.033512,0.657765999999999
"25404",0.5421424,1.8980573,2.2459725
"11618",1.4251333,1.5258921,0.733362
"45614",1.5020184,1.2983937,2.7399974
